date,week,month,year,project,username,atype,vtype,assettype,reviewtype,pkgtype,scene,shot,eftype,state,count,bytes,size,intreviewed,dirreviewed
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,global,,,,,,,1,4523694.0,4418 kB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,global,,,,,,,1,16654392.0,16 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,global,,,,,,,1,13351.0,13 kB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,global,,,,,,,2,155069039.0,148 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,anim,,095dd,095dd_560_in01,,,1,623866294.0,595 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,anim,,095dd,095dd_595_in01,,,1,836355685.0,798 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,anim,,460ar,460ar_639_in01,,,1,2406315712.0,2295 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,anim,,460ar,460ar_639_in01,,,1,2406938470.0,2295 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,animbase,,095dd,095dd_560_in01,,,1,624726030.0,596 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,animbase,,095dd,095dd_595_in01,,,1,837073837.0,798 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,animbase,,460ar,460ar_639_in01,,,2,4800704867.0,4578 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,animqc,,095dd,095dd_560_in01,,,1,92248131.0,88 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,animqc,,460ar,460ar_639_in01,,,2,481376410.0,459 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layout,,040dr,040dr_280,,,1,707716303.0,675 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layout,,085sa,085sa_179,,,2,1183805075.0,1129 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layout,,095dd,095dd_595_in01,,,1,701953053.0,669 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfix,,095dd,095dd_560_in01,,,1,635805588.0,606 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfix,,363up,363up_193,,,1,416289272.0,397 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfix,,446cs,446cs_505,,,1,803633103.0,766 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfix,,446cs,446cs_527,,,1,641027686.0,611 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfix,,460ar,460ar_639_in01,,,1,2412699559.0,2301 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfixcapture,,363up,363up_193,,,1,9363438.0,9144 kB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfixcapture,,446cs,446cs_500,,,2,18908794.0,18 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfixcapture,,446cs,446cs_505,,,2,72650572.0,69 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfixcapture,,446cs,446cs_510,,,2,34283121.0,33 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfixcapture,,446cs,446cs_527,,,1,14671791.0,14 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutcamfixcapture,,460ar,460ar_639_in01,,,1,161085446.0,154 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,040dr,040dr_280,,,1,737227603.0,703 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,040dr,040dr_280,,,1,737402425.0,703 MB,yes,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,446cs,446cs_390,,,1,689436731.0,657 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,446cs,446cs_390,,,1,689519986.0,658 MB,yes,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,446cs,446cs_500,,,1,505780919.0,482 MB,yes,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,446cs,446cs_510,,,1,567838377.0,542 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,446cs,446cs_520,,,1,564062100.0,538 MB,yes,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,460ar,460ar_360,,,1,749912869.0,715 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,460ar,460ar_695,,,1,264499541.0,252 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinal,,460ar,460ar_745,,,1,606561348.0,578 MB,yes,yes
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinalcapture,,040dr,040dr_280,,,1,20814788.0,20 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinalcapture,,446cs,446cs_390,,,2,34425713.0,33 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinalcapture,,446cs,446cs_520,,,1,15791915.0,15 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinalcapture,,460ar,460ar_360,,,1,49240582.0,47 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinalcapture,,460ar,460ar_695,,,1,10028652.0,9794 kB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,layoutfinalcapture,,460ar,460ar_745,,,1,25395067.0,24 MB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,,,040dr,040dr_280,,,2,16351.0,16 kB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,,,040dr,040dr_280,,,2,1100.0,1100 bytes,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,,,040dr,040dr_280,,,3,124686.0,122 kB,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,,,040dr,040dr_280,,,1,854.0,854 bytes,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,,,040dr,040dr_280,,,1,854.0,854 bytes,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,,,040dr,040dr_280,,,1,852.0,852 bytes,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,,,040dr,040dr_280,,,1,639.0,639 bytes,,
2021-08-25,2021-08-23,2021-08-01,2021,project10,972f77215eb47eff975d639c430eb4d1,Asset,Master,shot,,,040dr,040dr_280,,,2,1704.0,1704 bytes,,
