date,week,month,year,project,username,atype,vtype,assettype,reviewtype,pkgtype,scene,shot,eftype,state,count,bytes,size,intreviewed,dirreviewed
2022-01-04,2022-01-03,2022-01-01,2022,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,fx,,zfx03,zfx03_fx_nightly_default,,,1,274592423.0,262 MB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,,,zfx03,zfx03_fx_nightly_default,,,1,921.0,921 bytes,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,,,zfx03,zfx03_fx_nightly_default,,,1,406.0,406 bytes,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,,,zfx03,zfx03_fx_nightly_default,,,1,2618101.0,2557 kB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,,,zfx03,zfx03_fx_nightly_default,,,1,1716236.0,1676 kB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,0f43b9aabe20670ab5b92d5310beb908,Asset,Master,global,,,,,,,1,42036259.0,40 MB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,0f43b9aabe20670ab5b92d5310beb908,Asset,Master,global,,,,,,,1,21037.0,21 kB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,0f43b9aabe20670ab5b92d5310beb908,Asset,Master,shot,anim,,313ak,313ak_075,,,1,1307232023.0,1247 MB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,0f43b9aabe20670ab5b92d5310beb908,Asset,Master,shot,animbase,,313ak,313ak_075,,,1,1308461352.0,1248 MB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,0f43b9aabe20670ab5b92d5310beb908,Asset,Master,shot,animcapture,,313ak,313ak_075,,,1,38827076.0,37 MB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,0f43b9aabe20670ab5b92d5310beb908,Asset,Master,shot,animfinal,,313ak,313ak_075,,,1,1308232677.0,1248 MB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,0f43b9aabe20670ab5b92d5310beb908,Asset,Master,shot,animqc,,313ak,313ak_075,,,1,268351954.0,256 MB,,
2022-01-04,2022-01-03,2022-01-01,2022,project10,0f43b9aabe20670ab5b92d5310beb908,Asset,Master,shot,,,313ak,313ak_075,,,1,901.0,901 bytes,,
