date,week,month,year,project,username,atype,vtype,assettype,reviewtype,pkgtype,scene,shot,eftype,state,count,bytes,size,intreviewed,dirreviewed
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,fxinput,,051ra,051ra_210,,,1,115038372.0,110 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,fxinput,,053th,053th_330,,,1,69131509.0,66 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,fxinput,,085sa,085sa_120,,,1,91074900.0,87 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,fxinput,,085sa,085sa_290,,,1,98014215.0,93 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,051ra,051ra_210,,,1,3335774.0,3258 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,051ra,051ra_210,,,1,3336557.0,3258 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,053th,053th_090,,,1,2221698.0,2170 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,053th,053th_090,,,1,2198270.0,2147 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,053th,053th_330,,,1,3414111.0,3334 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,053th,053th_330,,,1,3414895.0,3335 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,085sa,085sa_120,,,1,1550718.0,1514 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,085sa,085sa_120,,,1,1551483.0,1515 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,085sa,085sa_290,,,1,1698320.0,1659 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,86ad29c6c8c654af4862a6853ec70953,Asset,Master,shot,,,085sa,085sa_290,,,1,1699087.0,1659 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,global,,,,,,,1,2790900.0,2725 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,lighting,,mk002,mk002_lulu01,,,3,641229399.0,612 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,051ra,051ra_255,,,1,10261076.0,10021 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,051ra,051ra_270,,,1,10094464.0,9858 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,051ra,051ra_300,,,1,10208106.0,9969 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,051ra,051ra_330,,,1,10091535.0,9855 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,053th,053th_010,,,1,6916777.0,6755 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,053th,053th_020,,,1,8751687.0,8547 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,053th,053th_040,,,1,6348378.0,6200 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,053th,053th_060,,,1,6467912.0,6316 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,053th,053th_080,,,1,6391686.0,6242 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,053th,053th_350,,,1,10150461.0,9913 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,091ls,091ls_150,,,1,39857400.0,38 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,mk002,mk002_lulu01,,,2,7768.0,7768 bytes,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,mk002,mk002_lulu01,,,3,5275108.0,5151 kB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,mk002,mk002_lulu01,,,3,598821996.0,571 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,mk002,mk002_lulu01,,,3,589774724.0,562 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,mk002,mk002_lulu01,,,3,594620569.0,567 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,mk002,mk002_lulu01,,,3,609743757.0,581 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,mk002,mk002_lulu01,,,3,585097861.0,558 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,20a3a701749f3e02cf3b8d64c5c2e09c,Asset,Master,shot,,,mk002,mk002_lulu01,,,3,618649582.0,590 MB,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,468901f671f15db3f19398b4cb1c3801,Asset,Master,global,,,,,,,1,2224.0,2224 bytes,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,468901f671f15db3f19398b4cb1c3801,Asset,Master,global,,,,,,,1,1133.0,1133 bytes,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,468901f671f15db3f19398b4cb1c3801,Asset,Master,global,,,,,,,1,2133.0,2133 bytes,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,468901f671f15db3f19398b4cb1c3801,Asset,Master,global,,,,,,,1,1119.0,1119 bytes,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,468901f671f15db3f19398b4cb1c3801,Asset,Master,global,,,,,,,1,1802.0,1802 bytes,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,468901f671f15db3f19398b4cb1c3801,Asset,Master,global,,,,,,,1,1135.0,1135 bytes,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,468901f671f15db3f19398b4cb1c3801,Asset,Master,global,,,,,,,1,926.0,926 bytes,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,468901f671f15db3f19398b4cb1c3801,Asset,Master,global,,,,,,,1,1106.0,1106 bytes,,
2020-12-24,2020-12-21,2020-12-01,2020,project10,468901f671f15db3f19398b4cb1c3801,Asset,Master,global,,,,,,,1,546.0,546 bytes,,
