date,week,month,year,project,username,atype,vtype,assettype,reviewtype,pkgtype,scene,shot,eftype,state,count,bytes,size,intreviewed,dirreviewed
2021-12-12,2021-12-06,2021-12-01,2021,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,fx,,zfx03,zfx03_fx_nightly_default,,,1,274590459.0,262 MB,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,,,zfx03,zfx03_fx_nightly_default,,,1,921.0,921 bytes,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,,,zfx03,zfx03_fx_nightly_default,,,1,406.0,406 bytes,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,,,zfx03,zfx03_fx_nightly_default,,,1,2618123.0,2557 kB,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,2b37e94b31061fcf1ff60181895281b0,Asset,Master,shot,,,zfx03,zfx03_fx_nightly_default,,,1,1716236.0,1676 kB,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,f3127a115b99a482b12a4452d88b053d,Asset,Master,shot,,,465xu,465xu_030,,,1,6790387.0,6631 kB,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,98d81f5a7e638d7e8cdd0581c00015b2,Asset,Master,shot,layerpack,,448bb,448bb_085,,,1,727867088.0,694 MB,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,98d81f5a7e638d7e8cdd0581c00015b2,Asset,Master,shot,lighting,,448bb,448bb_085,,,1,59882679.0,57 MB,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,98d81f5a7e638d7e8cdd0581c00015b2,Asset,Master,shot,lightingdiagnostic,,448bb,448bb_085,,,1,32346672.0,31 MB,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,98d81f5a7e638d7e8cdd0581c00015b2,Asset,Master,shot,,,448bb,448bb_085,,,1,1272.0,1272 bytes,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,98d81f5a7e638d7e8cdd0581c00015b2,Asset,Master,shot,,,448bb,448bb_085,,,1,11287.0,11 kB,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,98d81f5a7e638d7e8cdd0581c00015b2,Asset,Master,shot,,,448bb,448bb_085,,,2,6538213.0,6385 kB,,
2021-12-12,2021-12-06,2021-12-01,2021,project10,98d81f5a7e638d7e8cdd0581c00015b2,Asset,Master,shot,,,448bb,448bb_085,,,3,3023407469.0,2883 MB,,
