date,week,month,year,project,username,atype,vtype,assettype,reviewtype,pkgtype,scene,shot,eftype,state,count,bytes,size,intreviewed,dirreviewed
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,paint,,zct02,zct02_usd_migrate_010,,,5,54505780.0,52 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,paint,,zct02,zct02_usd_migrate_020,,,1,61614349.0,59 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,paint,,zct02,zct02_usd_migrate_030,,,1,140227557.0,134 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,paint,,zct02,zct02_usd_migrate_040,,,1,77062717.0,73 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,paint,,zct02,zct02_usd_migrate_050,,,1,26564438.0,25 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_010,,,6,245595.0,240 kB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_010,,,6,22554641.0,22 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_010,,,3,33549085.0,32 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_010,,,6,35459257.0,34 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_020,,,4,60076.0,59 kB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_020,,,1,17817482.0,17 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_020,,,1,49132114.0,47 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_020,,,1,33315570.0,32 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_030,,,4,60072.0,59 kB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_030,,,1,40945984.0,39 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_030,,,1,112397434.0,107 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_030,,,1,76409946.0,73 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_040,,,4,60076.0,59 kB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_040,,,1,22260767.0,21 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_040,,,1,61448138.0,59 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_040,,,1,41865478.0,40 MB,,
2021-03-10,2021-03-08,2021-03-01,2021,project10,dcf4b89f09b8b0160b4e7bffcc78204d,Asset,Master,shot,,,zct02,zct02_usd_migrate_050,,,4,60068.0,59 kB,,
