date,week,month,year,project,username,atype,vtype,assettype,reviewtype,pkgtype,scene,shot,eftype,state,count,bytes,size,intreviewed,dirreviewed
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,214985727.0,205 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,187023299.0,178 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,187023286.0,178 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,187029886.0,178 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,187023299.0,178 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,187016686.0,178 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,1629146483.0,1554 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,187010086.0,178 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,187016686.0,178 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,187016699.0,178 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,187016686.0,178 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,5461122160.0,5208 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,59716511.0,57 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,190961662.0,182 MB,,
2022-02-28,2022-02-28,2022-02-01,2022,project10,54a2c04e8c5b576335cdda318baf8bb6,Asset,Master,shot,,,449pp,449pp_930,,,1,2328629719.0,2221 MB,,
