date,week,month,year,lpath,show,jobnumber,tasktype,dept,task,scene,shot,entitytype,entity,jiraproject,jiraissue,username,zone,entries,days_logged,days_signed_off
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547m)/SCENE(mk019)/SHOT(mk019_160)/DEPT(charfinal)/TASK(char_final),project10,7547m,other,charfinal,char_final,mk019,mk019_160,,,,,020531bae4f9c5b7b1bb8490948e014c,Vancouver,4,0.87500000000000000000,0.87500000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/SCENE(460ar)/SHOT(460ar_935)/DEPT(light)/TASK(light_redo),project10,7547,shot,light,light_redo,460ar,460ar_935,,,,,04a1024d74cba82bcc867ade44e3cecd,Vancouver,2,0.18750000000000000000,0.18750000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASK(meeting),project10,7547,global-meeting,,meeting,,,,,,,04a1024d74cba82bcc867ade44e3cecd,Vancouver,2,0.12500000000000000000,0.12500000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/SCENE(446cs)/SHOT(446cs_325)/DEPT(light)/TASK(light_qc),project10,7547,shot,light,light_qc,446cs,446cs_325,,,,,04a1024d74cba82bcc867ade44e3cecd,Vancouver,1,0.68750000000000000000,0.68750000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/SCENE(460ar)/SHOT(460ar_935)/DEPT(light)/TASK(light_qc),project10,7547,shot,light,light_qc,460ar,460ar_935,,,,,04a1024d74cba82bcc867ade44e3cecd,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547m)/ENTITYTYPE(set)/ENTITY(mk_junket01)/DEPT(model)/TASK(model),project10,7547m,other,model,model,,,set,mk_junket01,,,0892921724372c175775d8e792462129,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASK(prod),project10,7547,global-prod,,prod,,,,,,,097937e8fe1983b037d5ffb4a0aaac10,Vancouver,2,0.25000000000000000000,0.25000000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASK(supervision),project10,7547,global-supervision,,supervision,,,,,,,0d0de813c1105498e3435dd2fbf7fa26,Vancouver,1,1.5312500000000000,1.5312500000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASK(prod),project10,7547,global-prod,,prod,,,,,,,0e0d0caea7134c3b68dcddaad5cc76da,Vancouver,4,1.2812500000000000,1.2812500000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547m)/SCENE(mk021)/SHOT(mk021_020)/DEPT(anim)/TASK(anim_blocking),project10,7547m,other,anim,anim_blocking,mk021,mk021_020,,,,,0f43b9aabe20670ab5b92d5310beb908,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547m)/SCENE(mk019)/DEPT(supervision)/TASK(supervision),project10,7547m,other,supervision,supervision,mk019,,,,,,1761c93a546224dfcf10ff5a185edc16,Sydney,1,0.15625000000000000000,0.15625000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASK(di),project10,7547,global-dept,,di,,,,,,,18e6c619bc3cf55798e007d44b5a5217,Sydney,1,0.37500000000000000000,0.37500000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/SCENE(610ba)/SHOT(610ba_120)/DEPT(light)/TASK(light_qc),project10,7547,shot,light,light_qc,610ba,610ba_120,,,,,1b0a9e3776e23a95cb9f201d6d8aa5c5,Vancouver,1,0.62500000000000000000,0.62500000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/SCENE(373sf)/SHOT(373sf_427)/DEPT(light)/TASK(light_qc),project10,7547,shot,light,light_qc,373sf,373sf_427,,,,,1b0a9e3776e23a95cb9f201d6d8aa5c5,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASK(prod),project10,7547,global-prod,,prod,,,,,,,1e9b69850b25c7cdd5a16108473737fe,Vancouver,7,0.87500000000000000000,0.87500000000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASK(supervision),project10,7547,global-supervision,,supervision,,,,,,,24b150da78bbc0b9ed48bc5a420a48ce,Vancouver,2,1.3750000000000000,1.3750000000000000
2022-05-04,2022-05-02,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(dev)/JIRAPROJECT(img)/JIRAISSUE(img_2511),project10,7547,jira-issue,,,,,,,img,img_2511,24ccf62df0e5d8b9b77b34adcd73b96b,Vancouver,2,0.50000000000000000000,0.50000000000000000000
