date,week,month,year,lpath,show,jobnumber,tasktype,dept,task,scene,shot,entitytype,entity,jiraproject,jiraissue,username,zone,entries,days_logged,days_signed_off
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(training),project10,7547,global-training,,training,,,,,,,002a558d7a3cd52d1cbaa223dc4f733c,Vancouver,1,1.00000000000000000000,1.00000000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(085sa)/SHOT(085sa_070)/DEPT(anim)/TASK(animation),project10,7547,shot,anim,animation,085sa,085sa_070,,,,,013ef78fae93dd30d7787c65261ac1a1,Sydney,1,0.56250000000000000000,0.56250000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(135vl)/SHOT(135vl_010)/DEPT(anim)/TASK(anim_blocking),project10,7547,shot,anim,anim_blocking,135vl,135vl_010,,,,,013ef78fae93dd30d7787c65261ac1a1,Sydney,1,0.43750000000000000000,0.43750000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(gen_teen_girl01)/DEPT(surf)/TASK(surf),project10,7547,global-entity,surf,surf,,,char,gen_teen_girl01,,,028b00e8390c4386d692b4400294eedf,Sydney,2,0.75000000000000000000,0.75000000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(guinea_water01)/DEPT(surf)/TASK(surf),project10,7547,global-entity,surf,surf,,,char,guinea_water01,,,028b00e8390c4386d692b4400294eedf,Sydney,1,0.25000000000000000000,0.25000000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(supervision),project10,7547,global-supervision,,supervision,,,,,,,02f94f61ed841742eabf23569b78e0f2,Sydney,3,1.00000000000000000000,1.00000000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(053th)/SHOT(053th_030)/DEPT(anim)/TASK(anim_blocking),project10,7547,shot,anim,anim_blocking,053th,053th_030,,,,,044cd31c58fbb841f7e2f5247f5df881,Sydney,1,0.37500000000000000000,0.37500000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(zar01)/SHOT(zar01_corgi_motion01)/DEPT(anim)/TASK(animation),project10,7547,z-shot,anim,animation,zar01,zar01_corgi_motion01,,,,,044cd31c58fbb841f7e2f5247f5df881,Sydney,2,0.62500000000000000000,0.62500000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(set)/ENTITY(stryker_island_ext01)/DEPT(surf)/TASK(surf),project10,7547,global-entity,surf,surf,,,set,stryker_island_ext01,,,077f551a03c115518ae572112194da95,Sydney,2,1.00000000000000000000,1.00000000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(010pk)/SHOT(010pk_220)/DEPT(charfx)/TASK(charfx),project10,7547,shot,charfx,charfx,010pk,010pk_220,,,,,0fcc6dd19e8eb968cfdb0f3d65c6fd2a,Sydney,1,0.18750000000000000000,0.18750000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(gen_child_boy01)/DEPT(charfx)/TASK(charfx_outfit),project10,7547,global-entity,charfx,charfx_outfit,,,char,gen_child_boy01,,,0fcc6dd19e8eb968cfdb0f3d65c6fd2a,Sydney,1,0.15625000000000000000,0.15625000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(010pk)/SHOT(010pk_210)/DEPT(charfx)/TASK(charfx),project10,7547,shot,charfx,charfx,010pk,010pk_210,,,,,0fcc6dd19e8eb968cfdb0f3d65c6fd2a,Sydney,2,0.43750000000000000000,0.43750000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(095dd)/SHOT(095dd_150)/DEPT(charfx)/TASK(charfx),project10,7547,shot,charfx,charfx,095dd,095dd_150,,,,,0fcc6dd19e8eb968cfdb0f3d65c6fd2a,Sydney,1,0.21875000000000000000,0.21875000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(030sl)/SHOT(030sl_280)/DEPT(fx)/TASK(fx),project10,7547,shot,fx,fx,030sl,030sl_280,,,,,102ea00cdaa7e4d84775cf427ffd36a8,Sydney,1,0.06250000000000000000,0.06250000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(030sl)/SHOT(030sl_230)/DEPT(fx)/TASK(fx_final),project10,7547,shot,fx,fx_final,030sl,030sl_230,,,,,102ea00cdaa7e4d84775cf427ffd36a8,Sydney,1,0.18750000000000000000,0.18750000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(030sl)/SHOT(030sl_320)/DEPT(fx)/TASK(fx),project10,7547,shot,fx,fx,030sl,030sl_320,,,,,102ea00cdaa7e4d84775cf427ffd36a8,Sydney,1,0.09375000000000000000,0.09375000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(085sa)/SHOT(085sa_410)/DEPT(fx)/TASK(fx),project10,7547,shot,fx,fx,085sa,085sa_410,,,,,102ea00cdaa7e4d84775cf427ffd36a8,Sydney,1,0.28125000000000000000,0.28125000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(030sl)/SHOT(030sl_310)/DEPT(fx)/TASK(fx),project10,7547,shot,fx,fx,030sl,030sl_310,,,,,102ea00cdaa7e4d84775cf427ffd36a8,Sydney,1,0.06250000000000000000,0.06250000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(030sl)/SHOT(030sl_300)/DEPT(fx)/TASK(fx),project10,7547,shot,fx,fx,030sl,030sl_300,,,,,102ea00cdaa7e4d84775cf427ffd36a8,Sydney,1,0.09375000000000000000,0.09375000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(030sl)/SHOT(030sl_260)/DEPT(fx)/TASK(fx),project10,7547,shot,fx,fx,030sl,030sl_260,,,,,102ea00cdaa7e4d84775cf427ffd36a8,Sydney,2,0.15625000000000000000,0.15625000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(030sl)/SHOT(030sl_230)/DEPT(fx)/TASK(fx),project10,7547,shot,fx,fx,030sl,030sl_230,,,,,102ea00cdaa7e4d84775cf427ffd36a8,Sydney,1,0.06250000000000000000,0.06250000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(prop)/ENTITY(weapon_meteorite01)/DEPT(surf)/TASK(surf),project10,7547,global-entity,surf,surf,,,prop,weapon_meteorite01,,,104730458aa3476b370c900f3b3fa685,Sydney,1,0.50000000000000000000,0.50000000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(zcf01)/SHOT(zcf01_keithm01)/DEPT(charfinal)/TASK(char_final),project10,7547,z-shot,charfinal,char_final,zcf01,zcf01_keithm01,,,,,1064cdf3d7f33d1695940f5baf4e7584,Sydney,2,1.00000000000000000000,1.00000000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(081ok)/SHOT(081ok_070)/DEPT(light)/TASK(shot_lighting),project10,7547,shot,light,shot_lighting,081ok,081ok_070,,,,,1166383394b6176fd4b38c88a383d6f1,Sydney,1,0.37500000000000000000,0.37500000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(081ok)/SHOT(081ok_110)/DEPT(light)/TASK(shot_lighting),project10,7547,shot,light,shot_lighting,081ok,081ok_110,,,,,1166383394b6176fd4b38c88a383d6f1,Sydney,1,0.62500000000000000000,0.62500000000000000000
2020-11-12,2020-11-09,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(department)/DEPT(anim)/TASK(td),project10,7547,global-dept,anim,td,,,,,,,14d1635620a21c2c9abe16ad9c4a75a7,Sydney,2,1.00000000000000000000,1.00000000000000000000
