date,week,month,year,lpath,show,jobnumber,tasktype,dept,task,scene,shot,entitytype,entity,jiraproject,jiraissue,username,zone,entries,days_logged,days_signed_off
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(dev)/JIRAPROJECT(perftd)/JIRAISSUE(perftd_1639),project10,7547,jira-issue,,,,,,,perftd,perftd_1639,0251f87bcdcd6cb5e975e7807c6e0d1e,Vancouver,1,0.56250000000000000000,0.56250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(lead),project10,7547,global-lead,,lead,,,,,,,0251f87bcdcd6cb5e975e7807c6e0d1e,Vancouver,2,0.25000000000000000000,0.25000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(meeting),project10,7547,global-meeting,,meeting,,,,,,,0251f87bcdcd6cb5e975e7807c6e0d1e,Vancouver,1,0.31250000000000000000,0.31250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(zar02)/SHOT(zar02_lulu_motion02)/DEPT(anim)/TASK(anim_blocking),project10,7547,z-shot,anim,anim_blocking,zar02,zar02_lulu_motion02,,,,,030423a92709009426dfb1d87b98d583,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(zar02)/SHOT(zar02_lulu_pose02)/DEPT(anim)/TASK(animation),project10,7547,z-shot,anim,animation,zar02,zar02_lulu_pose02,,,,,03a7b3e21a5a6485170c9fe20abb68cf,Vancouver,1,0.62500000000000000000,0.62500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(zax01)/SHOT(zax01_uria01)/DEPT(anim)/TASK(anim_blocking),project10,7547,z-shot,anim,anim_blocking,zax01,zax01_uria01,,,,,03a7b3e21a5a6485170c9fe20abb68cf,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(clark_pj01)/DEPT(rig)/TASK(rig_face),project10,7547,global-entity,rig,rig_face,,,char,clark_pj01,,,04a74b841d9dd52bdf0809e95537f794,Vancouver,2,1.5000000000000000,1.5000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(supervision),project10,7547,global-supervision,,supervision,,,,,,,0506dc116835f12dd3e11c4391b8d933,Vancouver,2,0.62500000000000000000,0.62500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(060jm)/SHOT(060jm_040)/DEPT(layout)/TASK(rough_layout),project10,7547,shot,layout,rough_layout,060jm,060jm_040,,,,,0506dc116835f12dd3e11c4391b8d933,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(wonderwmn_adlt01)/DEPT(surf)/TASK(surf_outfit),project10,7547,global-entity,surf,surf_outfit,,,char,wonderwmn_adlt01,,,0ba68811cf40f6b499d22b6f75a83839,Vancouver,1,0.62500000000000000000,0.62500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(wonderwmn_adlt01)/DEPT(surf)/TASK(surf),project10,7547,global-entity,surf,surf,,,char,wonderwmn_adlt01,,,0ba68811cf40f6b499d22b6f75a83839,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(dev)/JIRAPROJECT(light)/JIRAISSUE(light_1300),project10,7547,jira-issue,,,,,,,light,light_1300,0bae1816f29563758f6e02a95790b0a2,Vancouver,1,0.62500000000000000000,0.62500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(zdo01)/SHOT(zdo01_midtown04)/DEPT(light)/TASK(shot_lighting),project10,7547,z-shot,light,shot_lighting,zdo01,zdo01_midtown04,,,,,0bae1816f29563758f6e02a95790b0a2,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(set)/ENTITY(park_hobbs_park01)/DEPT(model)/TASK(model),project10,7547,global-entity,model,model,,,set,park_hobbs_park01,,,0bd560ec96598231b7183e18d05d5cb0,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(supervision),project10,7547,global-supervision,,supervision,,,,,,,0d0de813c1105498e3435dd2fbf7fa26,Vancouver,2,1.1250000000000000,1.1250000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(set)/ENTITY(metropolis_clinton_st01)/DEPT(art)/TASK(art_surfcallout),project10,7547,global-entity,art,art_surfcallout,,,set,metropolis_clinton_st01,,,0db69847be9b4a26b8dbda4804b5458e,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(prod),project10,7547,global-prod,,prod,,,,,,,0e0d0caea7134c3b68dcddaad5cc76da,Vancouver,2,1.1875000000000000,1.1875000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(zar02)/SHOT(zar02_pb_motion01)/DEPT(anim)/TASK(anim_blocking),project10,7547,z-shot,anim,anim_blocking,zar02,zar02_pb_motion01,,,,,0e77c0358a81d13e49543b55ce5faf5d,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(dev)/JIRAPROJECT(as)/JIRAISSUE(as_3046),project10,7547,jira-issue,,,,,,,as,as_3046,10e6a85d2ab4d06891d5ca5f5ad18911,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(121ka)/SHOT(121ka_090)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,121ka,121ka_090,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(051ra)/SHOT(051ra_250)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,051ra,051ra_250,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.12500000000000000000,0.12500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(121ka)/SHOT(121ka_150)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,121ka,121ka_150,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(121ka)/SHOT(121ka_110)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,121ka,121ka_110,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(121ka)/SHOT(121ka_117)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,121ka,121ka_117,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(121ka)/SHOT(121ka_130)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,121ka,121ka_130,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(051ra)/SHOT(051ra_310)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,051ra,051ra_310,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,2,0.25000000000000000000,0.25000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(051ra)/SHOT(051ra_255)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,051ra,051ra_255,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.12500000000000000000,0.12500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(121ka)/SHOT(121ka_135)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,121ka,121ka_135,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(121ka)/SHOT(121ka_290)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,121ka,121ka_290,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(121ka)/SHOT(121ka_160)/DEPT(layout)/TASK(shot_assembly),project10,7547,shot,layout,shot_assembly,121ka,121ka_160,,,,,11b8b23f5f21af941427d3011f5ab5ed,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(department)/DEPT(model)/TASK(td),project10,7547,global-dept,model,td,,,,,,,1522cb2a0651067dae66508d55b9d2c9,Vancouver,2,0.62500000000000000000,0.62500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(dev)/JIRAPROJECT(as)/JIRAISSUE(as_3096),project10,7547,jira-issue,,,,,,,as,as_3096,1522cb2a0651067dae66508d55b9d2c9,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(supervision),project10,7547,global-supervision,,supervision,,,,,,,1761c93a546224dfcf10ff5a185edc16,Vancouver,2,1.0312500000000000,1.0312500000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(prod),project10,7547,global-prod,,prod,,,,,,,19279374792470447003fee254a68bf6,Vancouver,2,1.3125000000000000,1.3125000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(prop)/ENTITY(vehicle_bus01)/DEPT(model)/TASK(model),project10,7547,global-entity,model,model,,,prop,vehicle_bus01,,,19ac1730687b0a04485502aeb9074b79,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(prop)/ENTITY(weapon_laser_cannon01)/DEPT(model)/TASK(model),project10,7547,global-entity,model,model,,,prop,weapon_laser_cannon01,,,19ac1730687b0a04485502aeb9074b79,Vancouver,1,0.62500000000000000000,0.62500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(merton_adlt01)/DEPT(rig)/TASK(rig_body),project10,7547,global-entity,rig,rig_body,,,char,merton_adlt01,,,1c2351213e0199e6bd4efaceac511917,Vancouver,2,1.2500000000000000,1.2500000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(prop)/ENTITY(vehicle_car03)/DEPT(model)/TASK(model),project10,7547,global-entity,model,model,,,prop,vehicle_car03,,,1f72164bd8408424a275119c68ea05b1,Vancouver,1,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(dev)/JIRAPROJECT(fx)/JIRAISSUE(fx_705),project10,7547,jira-issue,,,,,,,fx,fx_705,224146d371d264c3cedc1d5dc4cb53da,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(dev)/JIRAPROJECT(fx)/JIRAISSUE(fx_430),project10,7547,jira-issue,,,,,,,fx,fx_430,224146d371d264c3cedc1d5dc4cb53da,Vancouver,1,0.62500000000000000000,0.62500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(department)/DEPT(art)/TASK(idle_tech),project10,7547,global-idle,art,idle_tech,,,,,,,2461e2f11dd0376f38bce8f41a795858,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(set)/ENTITY(metropolis_all01)/DEPT(art)/TASK(art_concept),project10,7547,global-entity,art,art_concept,,,set,metropolis_all01,,,2461e2f11dd0376f38bce8f41a795858,Vancouver,1,0.12500000000000000000,0.12500000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(set)/ENTITY(metropolis_midtown01)/DEPT(art)/TASK(art_callout),project10,7547,global-entity,art,art_callout,,,set,metropolis_midtown01,,,2461e2f11dd0376f38bce8f41a795858,Vancouver,2,0.50000000000000000000,0.50000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(ace_adlt01)/DEPT(rig)/TASK(rig_body),project10,7547,global-entity,rig,rig_body,,,char,ace_adlt01,,,2abcd2515e6514dbe3441738fe3c6f41,Vancouver,2,1.3125000000000000,1.3125000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(025ws)/SHOT(025ws_070)/DEPT(anim)/TASK(anim_blocking),project10,7547,shot,anim,anim_blocking,025ws,025ws_070,,,,,2abcd97a39bcf3029034a92f962199fe,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(dev)/JIRAPROJECT(fx)/JIRAISSUE(fx_795),project10,7547,jira-issue,,,,,,,fx,fx_795,2b37e94b31061fcf1ff60181895281b0,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(department)/DEPT(surf)/TASK(shader_dev),project10,7547,global-dept,surf,shader_dev,,,,,,,2b664a1119539e440a1448d635df9c97,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(edit),project10,7547,global-dept,,edit,,,,,,,2bffacc77210aa8dea736a7115f43ce3,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(089ug)/SHOT(089ug_400)/DEPT(layout)/TASK(layout_conform),project10,7547,shot,layout,layout_conform,089ug,089ug_400,,,,,2e0c9351d6023abd1bbf586301c0ba23,Vancouver,1,0.09375000000000000000,0.09375000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(089ug)/SHOT(089ug_390)/DEPT(layout)/TASK(layout_conform),project10,7547,shot,layout,layout_conform,089ug,089ug_390,,,,,2e0c9351d6023abd1bbf586301c0ba23,Vancouver,1,0.09375000000000000000,0.09375000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(089ug)/SHOT(089ug_340)/DEPT(layout)/TASK(layout_conform),project10,7547,shot,layout,layout_conform,089ug,089ug_340,,,,,2e0c9351d6023abd1bbf586301c0ba23,Vancouver,1,0.18750000000000000000,0.18750000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(089ug)/SHOT(089ug_350)/DEPT(layout)/TASK(layout_conform),project10,7547,shot,layout,layout_conform,089ug,089ug_350,,,,,2e0c9351d6023abd1bbf586301c0ba23,Vancouver,1,0.09375000000000000000,0.09375000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(089ug)/SHOT(089ug_380)/DEPT(layout)/TASK(layout_conform),project10,7547,shot,layout,layout_conform,089ug,089ug_380,,,,,2e0c9351d6023abd1bbf586301c0ba23,Vancouver,1,0.09375000000000000000,0.09375000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(089ug)/SHOT(089ug_430)/DEPT(layout)/TASK(layout_conform),project10,7547,shot,layout,layout_conform,089ug,089ug_430,,,,,2e0c9351d6023abd1bbf586301c0ba23,Vancouver,2,0.18750000000000000000,0.18750000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(089ug)/SHOT(089ug_370)/DEPT(layout)/TASK(layout_conform),project10,7547,shot,layout,layout_conform,089ug,089ug_370,,,,,2e0c9351d6023abd1bbf586301c0ba23,Vancouver,1,0.09375000000000000000,0.09375000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(089ug)/SHOT(089ug_440)/DEPT(layout)/TASK(layout_conform),project10,7547,shot,layout,layout_conform,089ug,089ug_440,,,,,2e0c9351d6023abd1bbf586301c0ba23,Vancouver,1,0.06250000000000000000,0.06250000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(089ug)/SHOT(089ug_360)/DEPT(layout)/TASK(layout_conform),project10,7547,shot,layout,layout_conform,089ug,089ug_360,,,,,2e0c9351d6023abd1bbf586301c0ba23,Vancouver,1,0.09375000000000000000,0.09375000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(edit),project10,7547,global-dept,,edit,,,,,,,3485c7b0be8bfe136d8f4cccc787d262,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(prod),project10,7547,global-prod,,prod,,,,,,,375b975bbd0cb99642fa772132b0dc23,Vancouver,2,1.3750000000000000,1.3750000000000000
2020-04-18,2020-04-13,2020-04-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(zap02)/SHOT(zap02_lineup04)/DEPT(anim)/TASK(anim_blocking),project10,7547,z-shot,anim,anim_blocking,zap02,zap02_lineup04,,,,,3d34999e0a8be5def66101bd0431761c,Vancouver,1,0.25000000000000000000,0.25000000000000000000
