date,week,month,year,lpath,show,jobnumber,tasktype,dept,task,scene,shot,entitytype,entity,jiraproject,jiraissue,username,zone,entries,days_logged,days_signed_off
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(053th)/SHOT(053th_080)/DEPT(anim)/TASK(animation),project10,7547,shot,anim,animation,053th,053th_080,,,,,013ef78fae93dd30d7787c65261ac1a1,Sydney,1,0.50000000000000000000,0.50000000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(053th)/SHOT(053th_060)/DEPT(anim)/TASK(animation),project10,7547,shot,anim,animation,053th,053th_060,,,,,013ef78fae93dd30d7787c65261ac1a1,Sydney,1,0.50000000000000000000,0.50000000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(gen_woman_mother01)/DEPT(surf)/TASK(surf_outfit),project10,7547,global-entity,surf,surf_outfit,,,char,gen_woman_mother01,,,028b00e8390c4386d692b4400294eedf,Sydney,2,0.50000000000000000000,0.50000000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(lois_adlt04)/DEPT(surf)/TASK(surf_outfit),project10,7547,global-entity,surf,surf_outfit,,,char,lois_adlt04,,,028b00e8390c4386d692b4400294eedf,Sydney,2,0.50000000000000000000,0.50000000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(supervision),project10,7547,global-supervision,,supervision,,,,,,,02f94f61ed841742eabf23569b78e0f2,Sydney,2,1.00000000000000000000,1.00000000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(053th)/SHOT(053th_030)/DEPT(anim)/TASK(animation),project10,7547,shot,anim,animation,053th,053th_030,,,,,044cd31c58fbb841f7e2f5247f5df881,Sydney,2,1.00000000000000000000,1.00000000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(set)/ENTITY(hall_justice_ext01)/DEPT(surf)/TASK(surf),project10,7547,global-entity,surf,surf,,,set,hall_justice_ext01,,,077f551a03c115518ae572112194da95,Sydney,2,0.87500000000000000000,0.87500000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(set)/ENTITY(stryker_island_ext01)/DEPT(surf)/TASK(surf),project10,7547,global-entity,surf,surf,,,set,stryker_island_ext01,,,077f551a03c115518ae572112194da95,Sydney,1,0.12500000000000000000,0.12500000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/TASK(lead),project10,7547,global-lead,,lead,,,,,,,0bae1816f29563758f6e02a95790b0a2,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/SCENE(091ls)/SHOT(091ls_140)/DEPT(charfx)/TASK(charfx),project10,7547,shot,charfx,charfx,091ls,091ls_140,,,,,0fcc6dd19e8eb968cfdb0f3d65c6fd2a,Sydney,2,1.00000000000000000000,1.00000000000000000000
2020-11-23,2020-11-23,2020-11-01,2020,/JOB(project10)/JOBNUMBER(7547)/ENTITYTYPE(char)/ENTITY(guinea_water01)/DEPT(surf)/TASK(surf),project10,7547,global-entity,surf,surf,,,char,guinea_water01,,,104730458aa3476b370c900f3b3fa685,Sydney,1,0.50000000000000000000,0.50000000000000000000
