date,week,month,year,lpath,show,jobnumber,tasktype,dept,task,scene,shot,entitytype,entity,jiraproject,jiraissue,username,zone,entries,days_logged,days_signed_off
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASKLEVEL(department)/DEPT(light)/TASK(idle_inv),project10,7547,global-idle,light,idle_inv,,,,,,,04a1024d74cba82bcc867ade44e3cecd,Vancouver,1,0.50000000000000000000,0.50000000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/SCENE(091ls)/SHOT(091ls_017)/DEPT(light)/TASK(light_qc),project10,7547,shot,light,light_qc,091ls,091ls_017,,,,,04a1024d74cba82bcc867ade44e3cecd,Vancouver,2,0.50000000000000000000,0.50000000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547m)/SCENE(mk020)/SHOT(mk020_010)/DEPT(light)/TASK(key_lighting),project10,7547m,other,light,key_lighting,mk020,mk020_010,,,,,0b03095f0baaffbe6c2a2cc588ac4a04,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASK(prod),project10,7547,global-prod,,prod,,,,,,,0e0d0caea7134c3b68dcddaad5cc76da,Vancouver,2,0.25000000000000000000,0.25000000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547m)/SCENE(mk021)/SHOT(mk021_020)/DEPT(anim)/TASK(animation),project10,7547m,other,anim,animation,mk021,mk021_020,,,,,0f43b9aabe20670ab5b92d5310beb908,Vancouver,2,1.00000000000000000000,1.00000000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/SCENE(339ex)/SHOT(339ex_080)/DEPT(light)/TASK(light_qc),project10,7547,shot,light,light_qc,339ex,339ex_080,,,,,1b0a9e3776e23a95cb9f201d6d8aa5c5,Vancouver,1,0.31250000000000000000,0.31250000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/SCENE(425ll)/SHOT(425ll_150)/DEPT(comp)/TASK(comp_qc),project10,7547,shot,comp,comp_qc,425ll,425ll_150,,,,,1b0a9e3776e23a95cb9f201d6d8aa5c5,Vancouver,1,0.31250000000000000000,0.31250000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/SCENE(051ra)/SHOT(051ra_210)/DEPT(light)/TASK(light_qc),project10,7547,shot,light,light_qc,051ra,051ra_210,,,,,1b0a9e3776e23a95cb9f201d6d8aa5c5,Vancouver,1,0.37500000000000000000,0.37500000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547)/TASK(prod),project10,7547,global-prod,,prod,,,,,,,1e9b69850b25c7cdd5a16108473737fe,Vancouver,5,0.62500000000000000000,0.62500000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547m)/SCENE(mk020)/SHOT(mk020_050)/DEPT(anim)/TASK(anim_qc),project10,7547m,other,anim,anim_qc,mk020,mk020_050,,,,,2abcd97a39bcf3029034a92f962199fe,Vancouver,1,0.18750000000000000000,0.18750000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547m)/SCENE(mk020)/SHOT(mk020_040)/DEPT(anim)/TASK(animation),project10,7547m,other,anim,animation,mk020,mk020_040,,,,,2abcd97a39bcf3029034a92f962199fe,Vancouver,1,0.62500000000000000000,0.62500000000000000000
2022-05-13,2022-05-09,2022-05-01,2022,/JOB(project10)/JOBNUMBER(7547m)/SCENE(mk020)/SHOT(mk020_070)/DEPT(anim)/TASK(anim_qc),project10,7547m,other,anim,anim_qc,mk020,mk020_070,,,,,2abcd97a39bcf3029034a92f962199fe,Vancouver,1,0.18750000000000000000,0.18750000000000000000
